time,open,high,low,close,volume
2015-02-02,1.17,2.06,0.54,0.62,
2015-02-03,0.48,0.78,0.48,0.62,
2015-02-04,0.41,1.08,0.41,0.88,
2015-02-05,0.37,1.05,0.37,0.85,
2015-02-06,1.28,1.28,0.62,0.67,
2015-02-09,1.98,1.98,0.72,0.9,
2015-02-10,0.22,1.98,0.22,0.87,
2015-02-11,0.11,1.23,0.11,0.99,
2015-02-12,2.55,2.55,0.31,0.75,
2015-02-13,0.58,2.16,0.58,0.9,
2015-02-17,0.87,1.96,0.53,0.55,
2015-02-18,0.09,1.3,0.09,1.17,
2015-02-19,3.01,3.01,0.87,1.37,
2015-02-20,0.81,1.9,0.76,0.97,
2015-02-23,0.89,2.01,0.89,1.79,
2015-02-24,0.92,1.11,0.76,0.98,
2015-02-25,2.74,2.75,0.97,0.97,
2015-02-26,0.3,1.55,0.3,1.54,
2015-02-27,2.3,5.0,0.9,1.26,
2015-03-02,1.43,1.65,1.12,1.29,
2015-03-03,1.8,1.8,0.57,1.01,
2015-03-04,1.63,2.18,1.17,1.26,
2015-03-05,10.89,10.89,1.27,1.34,
2015-03-06,0.66,0.79,0.15,0.73,
2015-03-09,0.87,2.39,0.86,1.4,
2015-03-10,0.45,2.67,0.45,2.23,
2015-03-11,1.55,1.55,0.54,0.81,
2015-03-12,0.2,10.39,0.2,1.13,
2015-03-13,7.89,7.89,0.9,1.02,
2015-03-16,0.53,1.95,0.53,0.62,
2015-03-17,0.96,1.14,0.1,0.98,
2015-03-18,1.37,1.45,0.55,0.85,
2015-03-19,0.32,1.64,0.32,1.49,
2015-03-20,7.79,7.79,0.39,0.9,
2015-03-23,0.63,0.88,0.43,0.88,
2015-03-24,0.92,3.77,0.67,1.36,
2015-03-25,1.53,2.28,0.85,1.0,
2015-03-26,0.17,1.22,0.17,1.09,
2015-03-27,0.64,1.97,0.38,1.62,
2015-03-30,1.46,1.46,0.49,0.61,
2015-03-31,3.8,3.8,0.78,1.36,
2015-04-01,1.3,1.3,0.72,0.92,
2015-04-02,0.59,1.77,0.4,0.56,
2015-04-06,4.32,4.32,0.47,0.8,
2015-04-07,6.76,6.76,0.68,1.02,
2015-04-08,1.68,1.68,0.67,1.14,
2015-04-09,3.12,3.12,0.54,0.69,
2015-04-10,0.02,0.96,0.02,0.76,
2015-04-13,4.85,4.85,0.75,0.83,
2015-04-14,11.58,11.58,0.67,0.78,
2015-04-15,10.88,10.88,0.93,1.0,
2015-04-16,0.65,1.4,0.43,1.2,
2015-04-17,0.15,4.24,0.15,0.92,
2015-04-20,0.15,2.9,0.15,1.27,
2015-04-21,10.98,10.98,1.23,1.67,
2015-04-22,0.4,0.83,0.4,0.58,
2015-04-23,0.47,2.13,0.47,1.31,
2015-04-24,0.23,1.07,0.23,0.98,
2015-04-27,18.31,18.31,0.7,0.86,
2015-04-28,0.29,1.5,0.29,1.01,
2015-04-29,3.41,3.41,0.52,0.6,
2015-04-30,97.52,97.52,0.42,0.62,
2015-05-01,0.85,1.62,0.6,0.64,
2015-05-04,1.44,1.78,0.49,0.85,
2015-05-05,1.14,1.14,0.45,0.86,
2015-05-06,0.24,1.01,0.24,0.87,
2015-05-07,0.1,1.57,0.1,1.12,
2015-05-08,1.08,1.79,0.55,0.83,
2015-05-11,3.44,3.44,0.64,0.97,
2015-05-12,0.08,1.06,0.08,1.05,
2015-05-13,2.68,2.68,0.78,0.96,
2015-05-14,5.92,5.92,1.34,1.55,
2015-05-15,0.76,2.13,0.76,0.98,
2015-05-18,0.13,1.1,0.12,1.03,
2015-05-19,0.82,1.29,0.66,1.09,
2015-05-20,4.14,4.14,0.76,1.05,
2015-05-21,2.22,2.84,0.65,0.77,
2015-05-22,0.17,1.21,0.12,1.07,
2015-05-26,0.39,1.66,0.39,1.46,
2015-05-27,3.8,3.8,0.73,1.07,
2015-05-28,0.61,1.15,0.61,1.02,
2015-05-29,0.78,1.75,0.7,1.05,
2015-06-01,0.43,1.58,0.43,1.06,
2015-06-02,11.42,11.42,0.42,0.68,
2015-06-03,0.34,1.14,0.34,0.96,
2015-06-04,0.7,1.73,0.66,1.38,
2015-06-05,0.06,1.16,0.06,0.75,
2015-06-08,0.35,1.27,0.35,1.13,
2015-06-09,1.75,1.75,0.4,0.66,
2015-06-10,12.81,12.81,0.48,0.63,
2015-06-11,0.83,3.99,0.83,1.13,
2015-06-12,2.34,2.34,0.2,1.52,
2015-06-15,9.71,9.71,0.87,1.5,
2015-06-16,5.3,8.35,0.84,0.88,
2015-06-17,0.29,2.12,0.29,0.73,
2015-06-18,10.12,10.12,0.83,0.86,
2015-06-19,4.3,4.3,0.46,1.62,
2015-06-22,0.04,0.93,0.04,0.75,
2015-06-23,0.05,0.88,0.05,0.88,
2015-06-24,3.08,3.08,0.67,1.47,
2015-06-25,1.95,1.97,0.77,1.22,
2015-06-26,0.4,1.11,0.4,0.85,
2015-06-29,45.35,45.35,0.85,1.56,
2015-06-30,0.25,1.82,0.25,1.46,
2015-07-01,0.21,1.68,0.21,1.51,
2015-07-02,0.73,2.23,0.73,1.17,
2015-07-06,0.17,2.13,0.17,1.53,
2015-07-07,8.25,8.25,0.77,0.91,
2015-07-08,4.1,4.1,0.6,2.68,
2015-07-09,0.73,0.84,0.22,0.83,
2015-07-10,0.19,1.15,0.19,1.14,
2015-07-13,0.26,1.33,0.26,0.72,
2015-07-14,1.84,2.17,0.62,0.75,
2015-07-15,0.1,1.31,0.1,1.18,
2015-07-16,0.27,1.63,0.27,1.38,
2015-07-17,0.65,1.7,0.65,1.21,
2015-07-20,0.74,1.42,0.74,1.15,
2015-07-21,0.66,1.29,0.62,1.0,
2015-07-22,1.74,1.74,0.86,0.9,
2015-07-23,2.1,2.1,0.7,1.03,
2015-07-24,0.24,1.9,0.24,1.25,
2015-07-27,0.25,1.35,0.07,1.14,
2015-07-28,1.23,1.4,0.39,0.46,
2015-07-29,12.01,12.01,0.62,0.79,
2015-07-30,0.12,1.56,0.12,1.31,
2015-07-31,1.85,2.81,1.34,1.95,
2015-08-03,0.92,1.97,0.92,1.5,
2015-08-04,0.55,1.25,0.29,1.02,
2015-08-05,7.97,7.97,0.79,1.15,
2015-08-06,4.42,4.42,0.63,0.7,
2015-08-07,0.61,1.74,0.49,1.36,
2015-08-10,1.59,1.62,0.31,0.43,
2015-08-11,0.19,2.26,0.19,1.27,
2015-08-12,3.23,3.23,0.63,0.7,
2015-08-13,0.27,1.27,0.27,1.2,
2015-08-14,0.16,1.23,0.16,1.17,
2015-08-17,0.45,1.32,0.45,0.73,
2015-08-18,0.33,1.16,0.33,0.86,
2015-08-19,0.36,1.72,0.35,1.2,
2015-08-20,0.28,1.1,0.28,1.09,
2015-08-21,9.18,9.18,0.55,1.95,
2015-08-24,2.03,3.41,0.46,1.18,
2015-08-25,0.14,6.08,0.11,5.75,
2015-08-26,4.23,4.23,0.5,0.56,
2015-08-27,0.22,0.86,0.16,0.43,
2015-08-28,0.03,1.0,0.03,0.9,
2015-08-31,0.53,1.82,0.53,0.93,
2015-09-01,0.3,3.51,0.3,2.8,
2015-09-02,0.16,1.91,0.16,0.67,
2015-09-03,0.85,1.23,0.32,0.82,
2015-09-04,0.23,3.86,0.23,2.34,
2015-09-08,0.6,0.95,0.23,0.59,
2015-09-09,0.47,2.06,0.47,1.9,
2015-09-10,3.82,3.82,0.27,0.83,
2015-09-11,0.55,1.75,0.41,0.88,
2015-09-14,0.33,1.69,0.33,0.91,
2015-09-15,1.45,1.45,0.46,0.6,
2015-09-16,0.28,0.77,0.28,0.4,
2015-09-17,0.15,1.96,0.15,1.69,
2015-09-18,0.51,2.75,0.49,2.19,
2015-09-21,3.55,3.55,0.93,1.22,
2015-09-22,5.4,6.16,0.05,1.3,
2015-09-23,1.2,2.0,0.68,1.67,
2015-09-24,0.68,1.72,0.59,0.86,
2015-09-25,2.55,2.55,0.86,1.17,
2015-09-28,0.06,1.87,0.06,1.57,
2015-09-29,0.51,1.15,0.4,0.68,
2015-09-30,3.53,3.53,0.43,0.53,
2015-10-01,2.19,2.19,0.34,0.82,
2015-10-02,1.38,1.38,0.57,0.6,
2015-10-05,0.33,0.76,0.31,0.56,
2015-10-06,0.71,0.83,0.4,0.8,
2015-10-07,4.02,4.02,0.67,0.92,
2015-10-08,0.12,1.5,0.09,0.82,
2015-10-09,1.16,1.57,0.48,1.2,
2015-10-12,1.02,2.72,0.47,1.84,
2015-10-13,0.13,1.66,0.13,1.34,
2015-10-14,0.19,1.03,0.19,0.71,
2015-10-15,2.79,2.79,0.94,1.16,
2015-10-16,1.0,1.69,0.67,1.34,
2015-10-19,2.25,2.25,0.21,1.23,
2015-10-20,0.44,1.14,0.44,1.14,
2015-10-21,2.93,2.93,1.21,1.44,
2015-10-22,2.7,2.7,1.14,1.51,
2015-10-23,3.16,3.17,0.9,1.05,
2015-10-26,2.41,2.41,0.37,1.11,
2015-10-27,0.58,1.18,0.32,0.71,
2015-10-28,2.09,10.04,1.14,1.27,
2015-10-29,0.88,1.21,0.25,1.06,
2015-10-30,1.26,4.13,0.88,1.35,
2015-11-02,0.69,1.33,0.69,0.91,
2015-11-03,1.5,1.5,0.36,0.78,
2015-11-04,1.37,1.91,0.72,1.52,
2015-11-05,2.34,2.34,0.96,1.12,
2015-11-06,0.25,0.72,0.25,0.64,
2015-11-09,0.34,1.4,0.34,0.96,
2015-11-10,1.13,1.59,0.82,1.06,
2015-11-11,1.3,1.67,0.55,1.42,
2015-11-12,0.3,2.02,0.3,1.87,
2015-11-13,2.61,2.61,1.05,1.17,
2015-11-16,1.0,1.42,0.53,0.56,
2015-11-17,0.34,1.63,0.34,1.35,
2015-11-18,2.42,2.42,0.42,0.47,
2015-11-19,2.18,2.18,0.98,1.28,
2015-11-20,1.92,2.2,0.83,1.62,
2015-11-23,6.33,6.33,0.87,1.22,
2015-11-24,0.35,0.8,0.35,0.75,
2015-11-25,2.06,2.06,1.0,1.64,
2015-11-27,0.94,2.23,0.94,2.07,
2015-11-30,2.45,2.45,0.98,1.28,
2015-12-01,1.41,1.43,0.68,0.81,
2015-12-02,0.9,1.57,0.71,0.92,
2015-12-03,0.17,0.92,0.17,0.61,
2015-12-04,1.38,1.52,1.13,1.27,
2015-12-07,1.78,1.78,0.92,0.94,
2015-12-08,5.14,5.14,0.94,1.06,
2015-12-09,0.05,0.66,0.05,0.62,
2015-12-10,3.56,3.56,0.52,0.66,
2015-12-11,0.12,1.4,0.12,1.12,
2015-12-14,0.76,1.63,0.48,0.5,
2015-12-15,1.15,1.15,0.54,0.95,
2015-12-16,0.9,1.69,0.65,1.11,
2015-12-17,0.69,4.35,0.69,2.79,
2015-12-18,0.54,1.97,0.54,1.28,
2015-12-21,0.54,1.75,0.54,0.95,
2015-12-22,0.68,1.28,0.53,0.78,
2015-12-23,1.48,1.48,0.44,0.5,
2015-12-24,0.78,1.59,0.59,1.59,
2015-12-28,0.96,2.12,0.94,1.73,
2015-12-29,0.75,1.07,0.6,0.77,
2015-12-30,1.25,3.24,0.43,2.73,
2015-12-31,1.12,2.03,0.59,0.95,
2016-01-04,1.03,1.43,0.53,0.93,
2016-01-05,0.83,2.2,0.83,1.35,
2016-01-06,1.11,2.12,0.81,1.64,
2016-01-07,0.53,1.29,0.53,0.98,
2016-01-08,0.42,1.95,0.42,1.51,
2016-01-11,0.38,1.55,0.38,0.71,
2016-01-12,2.55,5.78,0.74,0.96,
2016-01-13,1.34,1.88,0.48,1.04,
2016-01-14,1.25,1.72,0.42,0.77,
2016-01-15,0.25,2.11,0.25,1.2,
2016-01-19,1.21,2.13,0.78,1.09,
2016-01-20,2.61,2.61,0.48,0.82,
2016-01-21,1.07,1.45,0.46,1.02,
2016-01-22,7.1,7.1,1.19,1.93,
2016-01-25,0.68,1.74,0.36,1.36,
2016-01-26,0.25,1.05,0.25,0.52,
2016-01-27,1.43,1.43,0.46,0.68,
2016-01-28,12.4,12.4,1.46,1.78,
2016-01-29,3.0,78.54,0.01,0.01,
2016-02-01,0.16,1.18,0.16,1.15,
2016-02-02,0.42,2.58,0.42,1.83,
2016-02-03,0.87,2.3,0.58,0.98,
2016-02-04,1.3,1.3,0.34,0.9,
2016-02-05,2.0,2.0,0.79,0.83,
2016-02-08,0.52,1.07,0.5,0.83,
2016-02-09,0.82,0.96,0.41,0.73,
2016-02-10,6.92,6.92,0.9,1.24,
2016-02-11,0.18,0.93,0.17,0.7,
2016-02-12,1.61,1.61,0.82,0.9,
2016-02-16,1.04,1.92,0.79,0.93,
2016-02-17,1.05,1.33,0.45,0.7,
2016-02-18,7.21,7.21,1.26,1.45,
2016-02-19,1.19,2.16,1.08,1.73,
2016-02-22,1.29,3.32,0.45,0.47,
2016-02-23,5.29,5.29,1.22,1.69,
2016-02-24,0.54,1.49,0.47,1.36,
2016-02-25,0.43,1.44,0.43,1.07,
2016-02-26,0.76,0.99,0.61,0.96,
2016-02-29,1.59,1.59,0.78,1.23,
2016-03-01,64.45,64.45,1.66,1.88,
2016-03-02,9.08,9.08,0.14,0.37,
2016-03-03,2.22,2.22,0.59,0.74,
2016-03-04,0.07,1.0,0.07,0.7,
2016-03-07,0.33,0.92,0.33,0.78,
2016-03-08,0.21,1.92,0.21,1.46,
2016-03-09,0.99,2.86,0.75,1.26,
2016-03-10,2.24,3.04,0.62,0.69,
2016-03-11,0.37,1.16,0.34,0.94,
2016-03-14,0.37,1.53,0.37,1.22,
2016-03-15,0.75,2.61,0.75,0.98,
2016-03-16,1.72,2.0,0.67,1.51,
2016-03-17,0.26,1.32,0.26,1.25,
2016-03-18,0.6,2.3,0.6,1.2,
2016-03-21,0.53,1.44,0.48,0.84,
2016-03-22,1.2,1.41,0.87,1.23,
2016-03-23,0.91,2.25,0.69,1.87,
2016-03-24,0.53,2.17,0.53,0.73,
2016-03-28,0.86,2.18,0.74,1.31,
2016-03-29,1.69,2.56,1.22,1.49,
2016-03-30,3.94,3.94,0.47,0.89,
2016-03-31,1.89,1.89,0.8,1.19,
2016-04-01,6.68,6.68,0.76,0.79,
2016-04-04,0.61,2.0,0.58,0.98,
2016-04-05,0.03,1.36,0.03,0.77,
2016-04-06,0.42,1.17,0.42,0.86,
2016-04-07,0.13,0.98,0.13,0.92,
2016-04-08,3.92,3.92,1.01,1.22,
2016-04-11,0.85,1.02,0.64,0.93,
2016-04-12,11.85,11.85,0.6,0.71,
2016-04-13,2.73,2.73,0.5,1.04,
2016-04-14,0.66,1.01,0.46,0.9,
2016-04-15,4.68,4.68,1.04,1.24,
2016-04-18,0.48,1.82,0.48,0.98,
2016-04-19,0.66,0.66,0.34,0.63,
2016-04-20,0.19,0.88,0.18,0.83,
2016-04-21,0.57,1.48,0.38,1.14,
2016-04-22,1.53,1.53,0.43,1.2,
2016-04-25,0.79,1.87,0.55,1.46,
2016-04-26,0.87,2.4,0.66,1.0,
2016-04-27,2.94,2.94,0.5,0.8,
2016-04-28,0.31,1.15,0.19,0.98,
2016-04-29,0.44,4.33,0.44,0.93,
2016-05-02,0.61,2.39,0.61,1.45,
2016-05-03,1.03,2.01,0.7,1.54,
2016-05-04,0.8,1.93,0.58,1.53,
2016-05-05,0.49,1.54,0.49,1.16,
2016-05-06,2.16,2.16,0.46,1.13,
2016-05-09,0.92,2.35,0.92,1.44,
2016-05-10,2.36,5.3,0.77,0.83,
2016-05-11,2.6,2.6,0.56,0.89,
2016-05-12,4.82,4.82,0.74,1.46,
2016-05-13,2.34,2.34,0.78,1.83,
2016-05-16,0.93,1.27,0.46,0.79,
2016-05-17,1.2,1.38,0.53,0.71,
2016-05-18,0.47,1.42,0.47,0.84,
2016-05-19,0.24,1.0,0.24,0.65,
2016-05-20,0.74,1.97,0.48,1.58,
2016-05-23,0.57,2.05,0.57,1.43,
2016-05-24,4.97,6.39,1.16,1.48,
2016-05-25,13.8,13.8,0.49,0.62,
2016-05-26,0.64,1.72,0.63,1.45,
2016-05-27,2.11,2.11,0.85,1.15,
2016-05-31,0.5,1.14,0.41,1.01,
2016-06-01,1.6,2.09,0.81,1.16,
2016-06-02,1.55,1.94,0.55,0.92,
2016-06-03,1.69,1.69,0.7,1.23,
2016-06-06,1.12,1.99,0.57,0.74,
2016-06-07,5.83,5.83,0.72,1.1,
2016-06-08,1.65,1.65,0.54,1.07,
2016-06-09,0.48,1.55,0.48,1.17,
2016-06-10,0.12,1.66,0.12,1.14,
2016-06-13,0.6,1.14,0.22,1.06,
2016-06-14,0.76,2.16,0.59,1.23,
2016-06-15,6.32,6.32,0.45,0.96,
2016-06-16,0.24,1.57,0.24,1.24,
2016-06-17,0.48,2.19,0.48,0.85,
2016-06-20,0.9,1.17,0.55,0.94,
2016-06-21,1.16,1.83,0.7,0.8,
2016-06-22,5.28,5.28,0.56,1.28,
2016-06-23,7.62,7.62,0.66,0.66,
2016-06-24,0.35,1.74,0.35,1.74,
2016-06-27,0.63,2.77,0.63,1.24,
2016-06-28,0.4,1.04,0.4,0.68,
2016-06-29,2.31,4.16,0.67,0.72,
2016-06-30,2.01,2.01,0.96,1.25,
2016-07-01,0.56,1.42,0.56,0.85,
2016-07-05,5.42,5.42,1.13,1.22,
2016-07-06,1.12,1.71,0.78,0.85,
2016-07-07,0.33,1.37,0.33,1.17,
2016-07-08,1.94,2.09,0.45,0.57,
2016-07-11,1.58,1.58,0.67,0.86,
2016-07-12,0.42,0.81,0.41,0.74,
2016-07-13,1.16,1.74,0.52,0.98,
2016-07-14,0.75,0.93,0.46,0.62,
2016-07-15,1.2,2.16,0.64,1.32,
2016-07-18,0.32,1.35,0.32,0.73,
2016-07-19,2.55,2.55,0.81,1.17,
2016-07-20,2.42,3.46,0.94,1.11,
2016-07-21,0.17,1.04,0.14,0.99,
2016-07-22,4.49,4.49,1.0,1.01,
2016-07-25,0.48,1.71,0.48,1.05,
2016-07-26,5.31,5.31,0.69,0.76,
2016-07-27,2.81,2.81,0.73,1.31,
2016-07-28,0.38,1.51,0.38,1.09,
2016-07-29,0.56,1.41,0.56,1.08,
2016-08-01,2.88,2.88,1.03,1.42,
2016-08-02,0.76,1.19,0.55,0.7,
2016-08-03,1.07,1.42,0.61,0.79,
2016-08-04,1.22,1.56,0.82,1.08,
2016-08-05,4.61,5.83,1.04,1.12,
2016-08-08,1.22,1.22,0.47,0.78,
2016-08-09,1.53,1.53,0.36,1.0,
2016-08-10,2.13,2.13,0.8,1.25,
2016-08-11,2.0,2.11,0.45,0.58,
2016-08-12,0.1,1.23,0.1,1.05,
2016-08-15,0.33,0.83,0.33,0.62,
2016-08-16,0.22,1.32,0.22,0.78,
2016-08-17,1.26,2.23,1.01,1.23,
2016-08-18,0.88,1.54,0.5,1.17,
2016-08-19,1.22,2.04,0.75,0.89,
2016-08-22,0.61,1.85,0.61,1.77,
2016-08-23,0.42,1.26,0.42,1.01,
2016-08-24,2.19,2.19,0.88,1.55,
2016-08-25,0.33,1.2,0.33,0.91,
2016-08-26,0.42,1.44,0.37,1.09,
2016-08-29,0.56,1.82,0.38,0.55,
2016-08-30,2.04,2.04,0.74,1.0,
2016-08-31,0.9,2.23,0.85,1.23,
2016-09-01,1.64,2.09,0.2,0.2,
2016-09-02,5.56,5.56,0.66,0.85,
2016-09-06,0.61,1.23,0.59,0.75,
2016-09-07,3.25,3.25,0.75,1.16,
2016-09-08,0.28,0.92,0.28,0.68,
2016-09-09,0.12,1.47,0.12,1.47,
2016-09-12,1.02,2.18,0.29,0.47,
2016-09-13,6.22,6.22,1.27,2.13,
2016-09-14,0.57,2.09,0.57,1.67,
2016-09-15,0.71,1.63,0.38,0.76,
2016-09-16,0.35,3.97,0.35,1.18,
2016-09-19,0.27,1.67,0.27,1.38,
2016-09-20,16.99,16.99,1.01,1.3,
2016-09-21,0.44,1.06,0.35,0.69,
2016-09-22,0.65,1.8,0.44,1.63,
2016-09-23,0.05,1.15,0.05,1.07,
2016-09-26,1.45,1.45,0.78,0.96,
2016-09-27,10.07,10.07,1.16,1.21,
2016-09-28,0.81,2.95,0.62,0.67,
2016-09-29,2.1,2.1,0.54,0.59,
2016-09-30,0.62,1.55,0.58,0.98,
2016-10-03,0.22,1.22,0.22,1.06,
2016-10-04,0.43,1.35,0.43,0.79,
2016-10-05,0.71,0.87,0.5,0.68,
2016-10-06,1.94,1.94,0.6,1.03,
2016-10-07,1.83,1.83,0.65,0.86,
2016-10-10,13.32,13.32,0.93,1.02,
2016-10-11,0.69,1.56,0.69,0.89,
2016-10-12,1.87,5.03,0.58,0.97,
2016-10-13,1.4,2.0,0.78,0.85,
2016-10-14,2.71,2.71,0.84,1.28,
2016-10-17,0.33,2.05,0.33,1.13,
2016-10-18,20.79,20.79,0.32,0.99,
2016-10-19,0.46,1.99,0.46,0.78,
2016-10-20,5.63,5.63,0.43,0.56,
2016-10-21,0.17,1.31,0.17,1.2,
2016-10-24,5.81,5.81,1.25,1.3,
2016-10-25,2.59,2.59,0.65,1.17,
2016-10-26,1.56,1.56,0.54,0.65,
2016-10-27,11.73,11.73,0.52,0.53,
2016-10-28,1.04,1.33,0.85,1.0,
2016-10-31,2.49,2.49,0.9,1.06,
2016-11-01,1.1,1.17,0.6,0.72,
2016-11-02,0.4,1.37,0.4,1.11,
2016-11-03,11.7,11.7,0.64,0.82,
2016-11-04,1.75,2.53,0.65,1.05,
2016-11-07,2.65,2.65,0.46,0.56,
2016-11-08,12.78,12.78,0.97,1.2,
2016-11-09,0.18,0.55,0.16,0.51,
2016-11-10,0.14,1.14,0.14,0.65,
2016-11-11,3.09,3.09,0.85,0.99,
2016-11-14,0.47,1.04,0.47,0.6,
2016-11-15,1.76,1.88,1.0,1.08,
2016-11-16,0.56,2.2,0.56,1.67,
2016-11-17,0.5,1.01,0.47,0.83,
2016-11-18,2.03,2.09,0.65,1.1,
2016-11-21,0.52,1.03,0.42,0.85,
2016-11-22,1.67,2.09,1.0,1.55,
2016-11-23,1.07,1.6,0.55,0.63,
2016-11-25,0.67,1.71,0.55,1.09,
2016-11-28,1.06,1.59,0.87,1.01,
2016-11-29,2.09,2.3,1.07,1.29,
2016-11-30,0.4,0.62,0.33,0.53,
2016-12-01,0.46,0.72,0.43,0.62,
2016-12-02,2.22,2.22,0.78,1.02,
2016-12-05,0.85,0.93,0.46,0.85,
2016-12-06,2.66,2.66,0.75,0.98,
2016-12-07,0.81,1.41,0.52,1.01,
2016-12-08,0.42,1.14,0.42,0.93,
2016-12-09,1.19,1.36,0.68,0.73,
2016-12-12,0.4,0.94,0.34,0.89,
2016-12-13,2.41,2.41,0.53,0.81,
2016-12-14,2.34,2.39,0.67,1.07,
2016-12-15,0.38,1.12,0.38,0.95,
2016-12-16,0.45,3.31,0.45,1.38,
2016-12-19,5.74,5.74,1.03,1.39,
2016-12-20,0.23,0.96,0.23,0.78,
2016-12-21,0.62,1.68,0.42,1.48,
2016-12-22,1.16,1.91,0.81,1.27,
2016-12-23,1.86,1.86,0.66,0.85,
2016-12-27,0.54,0.94,0.33,0.59,
2016-12-28,0.76,1.54,0.76,1.45,
2016-12-29,0.74,1.66,0.39,1.34,
2016-12-30,0.75,1.89,0.47,1.67,
2017-01-03,1.8,1.8,0.53,0.84,
2017-01-04,4.59,4.59,0.83,1.03,
2017-01-05,2.31,2.31,0.74,1.02,
2017-01-06,0.86,2.43,0.86,1.2,
2017-01-09,2.24,2.24,0.94,1.37,
2017-01-10,4.52,4.52,0.95,1.23,
2017-01-11,0.61,1.46,0.61,1.23,
2017-01-12,0.81,1.28,0.62,1.11,
2017-01-13,1.0,1.81,0.91,1.3,
2017-01-17,0.45,1.04,0.45,0.96,
2017-01-18,0.83,1.63,0.83,1.07,
2017-01-19,0.98,1.25,0.47,0.78,
2017-01-20,9.76,9.76,0.78,0.93,
2017-01-23,1.16,1.99,0.89,1.78,
2017-01-24,1.35,1.36,0.74,1.07,
2017-01-25,7.1,7.1,0.75,0.87,
2017-01-26,0.92,1.67,0.9,1.41,
2017-01-27,1.08,1.43,0.92,1.11,
2017-01-30,4.18,4.18,1.33,1.39,
2017-01-31,6.08,6.08,1.24,1.44,
2017-02-01,3.76,3.76,0.78,1.15,
2017-02-02,1.98,1.98,0.44,1.0,
2017-02-03,3.28,3.82,1.15,1.17,
2017-02-06,0.43,1.45,0.43,1.25,
2017-02-07,2.18,2.82,1.14,1.59,
2017-02-08,1.64,2.93,0.83,0.97,
2017-02-09,7.21,7.21,0.74,0.91,
2017-02-10,2.55,2.55,0.96,1.28,
2017-02-13,0.82,1.04,0.59,0.71,
2017-02-14,0.92,0.92,0.44,0.58,
2017-02-15,1.0,1.0,0.08,0.88,
2017-02-16,3.1,3.1,1.02,1.3,
2017-02-17,0.06,1.21,0.06,0.91,
2017-02-21,1.33,1.36,0.66,0.78,
2017-02-22,3.95,3.95,1.09,1.38,
2017-02-23,7.17,7.54,0.99,1.62,
2017-02-24,1.37,2.28,1.14,1.67,
2017-02-27,1.02,1.21,0.61,0.85,
2017-02-28,3.36,3.36,1.0,1.3,
2017-03-01,1.53,1.53,0.52,0.69,
2017-03-02,0.72,1.41,0.7,1.05,
2017-03-03,0.21,0.8,0.21,0.78,
2017-03-06,3.86,3.86,0.44,1.31,
2017-03-07,0.14,1.4,0.14,1.34,
2017-03-08,0.99,1.04,0.57,0.64,
2017-03-09,0.98,1.1,0.47,0.62,
2017-03-10,0.32,1.51,0.32,1.09,
2017-03-13,1.19,1.19,0.34,1.0,
2017-03-14,9.1,9.1,1.16,1.29,
2017-03-15,0.98,2.15,0.63,1.31,
2017-03-16,0.71,1.41,0.53,1.24,
2017-03-17,0.98,3.88,0.64,2.26,
2017-03-20,1.21,1.62,0.85,1.13,
2017-03-21,2.76,2.76,0.81,1.54,
2017-03-22,0.63,1.48,0.53,1.16,
2017-03-23,0.55,1.99,0.55,1.66,
2017-03-24,4.76,4.76,0.8,1.17,
2017-03-27,2.82,2.82,0.5,1.04,
2017-03-28,2.3,2.3,0.5,0.88,
2017-03-29,1.78,1.78,0.6,0.88,
2017-03-30,5.8,5.8,0.74,1.27,
2017-03-31,0.13,1.51,0.13,1.43,
2017-04-03,0.96,3.07,0.72,1.54,
2017-04-04,2.05,2.05,0.77,0.89,
2017-04-05,1.53,2.1,0.65,1.69,
2017-04-06,7.86,7.86,0.53,1.17,
2017-04-07,0.81,1.54,0.69,1.47,
2017-04-10,0.37,1.37,0.37,1.12,
2017-04-11,0.58,1.85,0.33,1.26,
2017-04-12,0.27,1.38,0.27,1.17,
2017-04-13,1.0,2.63,0.57,2.52,
2017-04-17,0.35,2.08,0.35,0.79,
2017-04-18,0.09,1.71,0.09,1.49,
2017-04-19,1.35,2.02,0.71,1.38,
2017-04-20,0.08,1.13,0.08,1.09,
2017-04-21,0.48,2.04,0.48,1.81,
2017-04-24,1.96,1.96,0.64,0.86,
2017-04-25,1.28,1.33,0.32,1.0,
2017-04-26,1.19,1.33,0.84,1.33,
2017-04-27,2.23,2.23,0.76,1.52,
2017-04-28,2.5,2.5,0.66,1.15,
2017-05-01,0.08,1.4,0.08,1.29,
2017-05-02,1.13,1.61,0.74,1.03,
2017-05-03,7.93,7.93,0.6,0.91,
2017-05-04,0.4,1.46,0.4,0.98,
2017-05-05,1.59,3.14,0.63,0.72,
2017-05-08,3.56,3.56,0.29,0.91,
2017-05-09,0.6,1.01,0.54,0.9,
2017-05-10,2.63,2.63,0.53,0.69,
2017-05-11,6.16,6.16,0.92,1.12,
2017-05-12,1.03,1.47,0.67,1.31,
2017-05-15,0.28,1.13,0.28,0.91,
2017-05-16,0.22,2.07,0.22,1.19,
2017-05-17,0.21,1.37,0.21,1.16,
2017-05-18,2.06,2.75,1.04,1.2,
2017-05-19,0.03,1.17,0.03,0.59,
2017-05-22,0.8,1.86,0.68,1.36,
2017-05-23,0.54,1.83,0.54,1.07,
